,PseudoTime1
HSPC_108,0.071778476
HSPC_120,0.029654655
HSPC_126,0.061056645
Prog_097,0.119194472
Prog_109,0.122313043
LT_HSC_031,0.057299625
Prog_116,0.081220294
Prog_105,0.13295867
Prog_117,0.127692029
Prog_123,0.126808329
LT_HSC_033,0.023776435
Prog_087,0.120738677
Prog_106,0.085375558
Prog_118,0.125444856
Prog_124,0.11548647
LT_HSC_034,0.033372383
Prog_088,0.109303078
Prog_101,0.11691156
Prog_113,0.109053087
LT_HSC_036,0.007978159
Prog_108,0.131507714
HSPC_133,0.096902646
HSPC_139,0.044087281
HSPC_151,0.085301258
HSPC_157,0.108780839
HSPC_127,0.083774881
HSPC_140,0.087686022
HSPC_146,0.094693913
HSPC_164,0.075644283
HSPC_135,0.031586061
HSPC_141,0.070680446
HSPC_159,0.052655158
HSPC_165,0.098327752
LT_HSC_039,0.047244569
HSPC_136,0.074796066
HSPC_142,0.07675583
HSPC_148,0.13323037
LT_HSC_040,0.13323037
HSPC_130,0.063046439
HSPC_143,0.116293074
HSPC_149,0.059706123
HSPC_155,0.065790917
HSPC_161,0.06847229
LT_HSC_041,0.029955291
HSPC_131,0.082103489
HSPC_138,0.041563817
HSPC_144,0.076393714
HSPC_168,0.104729969
Prog_133,0.126394799
Prog_151,0.080861529
LT_HSC_043,0.038936566
Prog_127,0.085508989
Prog_146,0.101722054
Prog_128,0.133052177
Prog_135,0.064564773
Prog_141,0.121758243
LT_HSC_045,0.120581928
Prog_129,0.129414775
Prog_136,0.124534037
Prog_154,0.101994431
LT_HSC_046,0.034320925
Prog_130,0.115148045
Prog_137,0.10392737
Prog_149,0.109265896
Prog_155,0.11073991
Prog_167,0.094194496
Prog_144,0.132302506
Prog_156,0.124698496
Prog_162,0.13323037
HSPC_181,0.083480212
HSPC_187,0.08760279
HSPC_193,0.111520348
HSPC_199,0.041401882
HSPC_169,0.063983233
HSPC_182,0.059391986
HSPC_200,0.038082005
HSPC_206,0.11386157
LT_HSC_050,0.028054453
HSPC_183,0.081017433
LT_HSC_051,0.049401349
HSPC_171,0.04861589
HSPC_190,0.127981876
HSPC_202,0.038255302
LT_HSC_052,0.032230853
HSPC_172,0.076904456
HSPC_185,0.06757086
HSPC_191,0.025961691
HSPC_180,0.088988774
HSPC_198,0.058710376
HSPC_204,0.084259988
HSPC_210,0.13167974
LT_HSC_054,0.032508783
Prog_187,0.102741527
Prog_193,0.08631632
Prog_199,0.088283887
Prog_205,0.13323037
LT_HSC_055,0.019251224
Prog_176,0.089278458
Prog_182,0.10996575
LT_HSC_056,0.108148391
Prog_177,0.096920701
Prog_183,0.123776198
Prog_195,0.091581867
Prog_201,0.107134699
LT_HSC_057,0.017493043
Prog_184,0.13323037
Prog_190,0.13323037
LT_HSC_058,0.011031345
Prog_179,0.128802923
Prog_191,0.10241824
Prog_197,0.125397814
Prog_203,0.13323037
Prog_173,0.118120757
LT_HSC_060,0.035755415
Prog_180,0.116637775
Prog_186,0.13323037
Prog_210,0.13323037
HSPC_229,0.040793336
HSPC_247,0.093824562
HSPC_211,0.066219705
HSPC_218,0.060166951
HSPC_224,0.047859681
HSPC_230,0.054826607
HSPC_236,0.10643833
HSPC_248,0.067172028
LT_HSC_062,0.065401202
HSPC_212,0.066347215
HSPC_219,0.048050424
HSPC_225,0.075177359
HSPC_231,0.095251243
HSPC_249,0.062168473
HSPC_232,0.081511678
HSPC_244,0.045267006
HSPC_250,0.09305906
HSPC_214,0.08939341
HSPC_221,0.011550422
HSPC_233,0.059015957
LT_HSC_065,0.005369295
HSPC_215,0.13323037
HSPC_228,0.10773072
HSPC_240,0.069797578
LT_HSC_066,0.029964774
Prog_223,0.085196132
Prog_235,0.12127364
Prog_224,0.109739071
Prog_230,0.121344184
Prog_236,0.13323037
Prog_248,0.125200701
LT_HSC_068,0.009100588
Prog_243,0.127056821
LT_HSC_069,0.026679166
Prog_232,0.13323037
Prog_238,0.128164625
LT_HSC_070,0.106954957
Prog_214,0.129383189
Prog_245,0.127825986
LT_HSC_071,0.025524574
LT_HSC_072,0.030578742
Prog_228,0.111150103
Prog_234,0.082271549
Prog_252,0.117225493
HSPC_265,0.041159728
HSPC_283,0.085518491
LT_HSC_073,0.021933922
HSPC_253,0.121384354
HSPC_266,0.088595952
HSPC_278,0.049349475
LT_HSC_074,0.02410852
HSPC_254,0.080899799
HSPC_279,0.13323037
HSPC_285,0.119676454
LT_HSC_075,0.01412246
HSPC_255,0.060105238
HSPC_268,0.102703881
HSPC_274,0.064708299
HSPC_292,0.078798225
LT_HSC_076,0.024283765
HSPC_269,0.071023877
HSPC_275,0.096063582
HSPC_281,0.091556183
HSPC_287,0.092223047
HSPC_293,0.051032736
HSPC_257,0.096881656
HSPC_264,0.052219191
HSPC_282,0.084979457
HSPC_294,0.090464451
LT_HSC_078,0.029755226
Prog_259,0.072193605
Prog_271,0.131051694
Prog_283,0.099932166
Prog_289,0.130004357
Prog_260,0.108374399
LT_HSC_080,0.030357137
Prog_267,0.113675869
Prog_273,0.13323037
LT_HSC_081,0.015505116
Prog_255,0.131256815
Prog_262,0.125170896
Prog_268,0.111465445
Prog_280,0.131624526
Prog_287,0.125563108
Prog_264,0.126268501
Prog_270,0.084708782
Prog_258,0.118961636
HSPC_301,0.076567754
HSPC_307,0.093370258
HSPC_313,0.085038399
HSPC_325,0.076061201
HSPC_331,0.072657055
LT_HSC_085,0.040323389
HSPC_295,0.10096263
HSPC_302,0.089987037
HSPC_308,0.089273177
HSPC_314,0.064750679
HSPC_320,0.089975951
HSPC_326,0.063374695
HSPC_332,0.130010702
LT_HSC_086,0.038858093
HSPC_296,0.086156363
HSPC_309,0.076975192
HSPC_315,0.062315822
HSPC_321,0.05904067
HSPC_297,0.073226918
HSPC_304,0.052679611
HSPC_310,0.089442415
HSPC_322,0.024846446
HSPC_328,0.067854902
LT_HSC_088,0.097978636
HSPC_298,0.061460347
HSPC_305,0.082139078
HSPC_317,0.070833356
HSPC_335,0.06685734
LT_HSC_089,0.037543154
HSPC_299,0.078921283
HSPC_312,0.086533483
HSPC_324,0.05904168
HSPC_336,0.080692119
LT_HSC_090,0.021457922
Prog_307,0.12332081
Prog_313,0.120038129
Prog_319,0.12867871
Prog_325,0.123962577
Prog_331,0.126144766
Prog_295,0.118799781
Prog_308,0.120353804
Prog_320,0.097647308
Prog_303,0.108248877
Prog_327,0.12783879
LT_HSC_093,0.031257725
Prog_297,0.11691156
Prog_304,0.121926019
Prog_310,0.109682899
LT_HSC_094,0.040556672
Prog_305,0.09770739
Prog_311,0.118063492
Prog_335,0.124630741
Prog_324,0.095386519
Prog_336,0.108989243
HSPC_349,0.083907055
HSPC_367,0.076730404
HSPC_373,0.054256845
HSPC_350,0.070349382
HSPC_356,0.110409821
HSPC_368,0.080958149
HSPC_374,0.02978043
HSPC_351,0.109873601
HSPC_363,0.036806782
HSPC_346,0.092824104
HSPC_370,0.12523498
HSPC_376,0.075778146
HSPC_359,0.035740284
HSPC_365,0.044590939
HSPC_371,0.099302862
HSPC_377,0.113379474
HSPC_341,0.082463174
HSPC_348,0.081254589
HSPC_354,0.077383305
HSPC_372,0.078377539
LT_HSC_103,0.050579665
Prog_338,0.100197342
LT_HSC_106,0.094099921
Prog_371,0.089938595
Prog_341,0.107799179
Prog_378,0.118046978
HSPC_403,0.071609354
HSPC_415,0.043302495
HSPC_421,0.118842715
HSPC_386,0.01265962
HSPC_392,0.077272933
HSPC_398,0.071781965
HSPC_416,0.075335958
HSPC_422,0.070587471
HSPC_380,0.057911601
HSPC_399,0.025745303
HSPC_411,0.13323037
HSPC_417,0.073602817
HSPC_423,0.0367777
HSPC_406,0.036030676
HSPC_424,0.081180482
HSPC_382,0.076411181
HSPC_395,0.101805993
HSPC_419,0.100390363
HSPC_425,0.075484763
HSPC_390,0.028435395
HSPC_402,0.062297172
HSPC_420,0.051692509
HSPC_426,0.06957176
Prog_399,0.104217016
Prog_413,0.093981942
Prog_396,0.121536822
Prog_408,0.111856476
Prog_414,0.121560838
Prog_420,0.122013123
HSPC_451,0.068367552
HSPC_457,0.029994551
LT_HSC_109,0.053197317
HSPC_427,0.095149777
HSPC_440,0.058774517
HSPC_446,0.054047572
LT_HSC_110,0.017653208
HSPC_441,0.044691895
HSPC_447,0.079143535
HSPC_453,0.041917711
HSPC_465,0.046799728
LT_HSC_111,0.01693768
HSPC_454,0.080412322
HSPC_460,0.039878232
LT_HSC_112,0.002702861
HSPC_443,0.063133408
HSPC_449,0.062488802
HSPC_455,0.059296878
HSPC_461,0.046526857
LT_HSC_113,0
HSPC_431,0.038315712
HSPC_462,0.047169927
HSPC_432,0.050649211
Prog_433,0.082273383
Prog_445,0.087080148
Prog_451,0.099936356
LT_HSC_115,0.019320732
Prog_427,0.070640162
Prog_446,0.070180644
LT_HSC_116,0.061586328
Prog_441,0.120999554
Prog_465,0.111328795
LT_HSC_117,0.025201848
Prog_436,0.102687341
Prog_437,0.10996575
Prog_443,0.13323037
LT_HSC_120,0.040898462
Prog_450,0.102442056
Prog_468,0.13323037
HSPC_475,0.048781778
HSPC_493,0.053891875
HSPC_499,0.065542635
HSPC_505,0.056061534
HSPC_482,0.069308695
HSPC_488,0.071919069
HSPC_500,0.042704445
HSPC_470,0.066766735
HSPC_483,0.045893838
HSPC_489,0.075949441
HSPC_495,0.08208495
LT_HSC_123,0.026838084
HSPC_478,0.054561647
HSPC_490,0.062028066
HSPC_496,0.04476517
HSPC_502,0.017899324
LT_HSC_124,0.027715593
HSPC_472,0.049740795
HSPC_479,0.068972671
HSPC_491,0.07962656
HSPC_503,0.077037884
HSPC_509,0.062365596
LT_HSC_125,0.013769573
HSPC_473,0.0414464
HSPC_480,0.046786505
HSPC_486,0.062097891
HSPC_510,0.057086547
LT_HSC_126,0.03030903
Prog_475,0.118757812
Prog_487,0.13323037
Prog_493,0.109118386
Prog_505,0.129428308
Prog_476,0.088628211
Prog_488,0.13323037
Prog_494,0.124611606
Prog_500,0.13323037
Prog_506,0.131126709
LT_HSC_128,0.043752902
Prog_470,0.125138561
Prog_489,0.123518421
Prog_495,0.070639747
Prog_501,0.104003868
Prog_484,0.13323037
Prog_490,0.12422515
LT_HSC_130,0.025518756
Prog_485,0.07723495
Prog_491,0.131538701
Prog_503,0.109382989
LT_HSC_131,0.01198438
LT_HSC_132,0.050468997
Prog_480,0.118740749
Prog_498,0.122263692
Prog_504,0.081000809
Prog_474,0.067127575
HSPC_523,0.059834024
HSPC_535,0.087083625
HSPC_541,0.070134456
HSPC_547,0.039783665
HSPC_518,0.069882013
HSPC_512,0.039577843
HSPC_537,0.065124777
HSPC_543,0.069936838
HSPC_549,0.049457064
HSPC_520,0.030254143
HSPC_526,0.054756095
HSPC_532,0.058972695
HSPC_538,0.049164592
HSPC_544,0.094991378
HSPC_550,0.075100279
HSPC_514,0.034788286
HSPC_521,0.035591493
HSPC_533,0.040876458
HSPC_545,0.04035216
LT_HSC_137,0.02430214
HSPC_522,0.088041824
HSPC_546,0.036161565
HSPC_552,0.049513536
LT_HSC_138,0.026257782
Prog_517,0.13323037
Prog_541,0.122253992
LT_HSC_139,0.043638693
Prog_518,0.106629176
Prog_524,0.074514108
Prog_530,0.115809864
Prog_542,0.126282682
LT_HSC_140,0.052757407
Prog_519,0.076409167
Prog_525,0.10512717
Prog_531,0.125146501
Prog_537,0.075604517
Prog_549,0.13112289
Prog_520,0.129708749
Prog_526,0.099673866
Prog_532,0.079342543
Prog_550,0.13323037
LT_HSC_142,0.13323037
Prog_514,0.122935897
Prog_521,0.13323037
Prog_527,0.106841763
Prog_551,0.13323037
LT_HSC_144,0.066904829
Prog_528,0.125127103
Prog_546,0.121755299
Prog_552,0.059317068
HSPC_559,0.052276561
HSPC_589,0.037326785
LT_HSC_145,0.045682431
HSPC_560,0.067480694
HSPC_578,0.02919452
HSPC_590,0.023681734
LT_HSC_146,0.010587316
HSPC_554,0.031184625
HSPC_585,0.038263154
LT_HSC_147,0.020497681
HSPC_562,0.053345536
LT_HSC_148,0.03412539
HSPC_556,0.018495652
HSPC_569,0.091622078
HSPC_593,0.076193677
LT_HSC_149,0.047734452
HSPC_576,0.047270081
HSPC_594,0.019944442
LT_HSC_150,0.037359079
Prog_565,0.093568679
Prog_577,0.13323037
Prog_583,0.108557775
Prog_560,0.117986185
Prog_572,0.073551689
Prog_578,0.115906818
Prog_584,0.130420486
Prog_590,0.090913637
LT_HSC_152,0.032412671
Prog_554,0.063838278
Prog_561,0.072224516
Prog_567,0.108504747
Prog_573,0.083717555
Prog_579,0.131930884
Prog_574,0.13323037
Prog_586,0.111463992
Prog_569,0.118145487
LT_HSC_156,0.037484077
Prog_576,0.099203288
HSPC_607,0.06567055
HSPC_613,0.046873279
HSPC_631,0.07013893
HSPC_595,0.039749352
HSPC_602,0.071362646
HSPC_614,0.06444822
HSPC_626,0.060752335
LT_HSC_158,0.046308116
HSPC_615,0.048999507
HSPC_597,0.034832113
HSPC_604,0.051458136
HSPC_610,0.075268309
HSPC_598,0.036121727
HSPC_623,0.077236699
HSPC_635,0.062453648
LT_HSC_161,0.031726014
HSPC_599,0.057553369
HSPC_606,0.047118557
HSPC_630,0.076177651
Prog_625,0.13323037
LT_HSC_163,0.017184069
Prog_595,0.071886342
Prog_626,0.126772479
LT_HSC_164,0.012218547
Prog_596,0.123518421
Prog_609,0.086704275
Prog_621,0.122344786
Prog_627,0.063286761
Prog_633,0.106414698
LT_HSC_165,0.017063135
Prog_597,0.109968752
Prog_628,0.116987126
Prog_634,0.108796627
LT_HSC_166,0.037250501
Prog_598,0.129792367
Prog_617,0.07551585
Prog_623,0.128852238
Prog_629,0.09272165
LT_HSC_167,0.014573351
Prog_606,0.084120626
Prog_612,0.102897677
Prog_624,0.102716679
Prog_636,0.096269302
HSPC_649,0.062323885
HSPC_661,0.052911582
HSPC_667,0.049301739
LT_HSC_169,0.014410847
HSPC_637,0.064119182
HSPC_662,0.047371431
HSPC_668,0.079743249
LT_HSC_170,0.025588458
HSPC_638,0.085289971
HSPC_669,0.038236763
LT_HSC_171,0.030675794
HSPC_639,0.02813992
HSPC_646,0.06597093
HSPC_652,0.041576125
HSPC_670,0.061754058
LT_HSC_172,0.005016057
HSPC_640,0.027858166
HSPC_665,0.022842436
LT_HSC_173,0.000206194
HSPC_641,0.035062317
HSPC_654,0.050521415
HSPC_660,0.053037082
HSPC_666,0.088448413
HSPC_678,0.050760725
LT_HSC_174,0.006342427
Prog_661,0.125079791
Prog_673,0.089359924
Prog_644,0.108523215
Prog_650,0.113675869
Prog_662,0.13323037
Prog_674,0.114277764
LT_HSC_176,0.017511608
Prog_645,0.13323037
Prog_675,0.130894229
LT_HSC_177,0.024562509
Prog_658,0.13323037
Prog_670,0.120119529
Prog_647,0.094498415
Prog_659,0.13323037
Prog_665,0.085063443
LT_HSC_179,0.023476974
Prog_641,0.101109053
LT_HSC_180,0.03772553
Prog_648,0.13323037
Prog_666,0.059542787
Prog_642,0.08149391
HSPC_697,0.104279094
HSPC_703,0.068435194
HSPC_709,0.10260814
HSPC_679,0.079089258
HSPC_692,0.073872963
HSPC_698,0.079675027
HSPC_704,0.070640162
HSPC_716,0.048069152
HSPC_717,0.079761016
LT_HSC_183,0.020383577
HSPC_681,0.020339365
HSPC_700,0.089764329
HSPC_706,0.0843548
LT_HSC_184,0.027475097
HSPC_682,0.104738228
HSPC_689,0.07275954
HSPC_695,0.072259861
HSPC_701,0.036869576
HSPC_719,0.034559082
HSPC_683,0.078782606
HSPC_690,0.082753204
HSPC_696,0.080743155
HSPC_708,0.048386741
HSPC_714,0.04114126
Prog_685,0.122013123
LT_HSC_187,0.034851439
Prog_679,0.104591289
Prog_686,0.129331299
Prog_692,0.072551635
Prog_698,0.123862619
Prog_704,0.083002159
LT_HSC_188,0.012567201
Prog_687,0.128991691
Prog_699,0.13323037
Prog_705,0.13323037
Prog_717,0.127902176
Prog_681,0.125839127
Prog_706,0.130289518
Prog_682,0.106612548
Prog_689,0.109316284
LT_HSC_191,0.041105431
Prog_683,0.113777763
Prog_690,0.055575925
LT_HSC_192,0.039287691
HSPC_727,0.040499731
HSPC_733,0.040100236
HSPC_751,0.04289215
HSPC_757,0.073589292
LT_HSC_193,0.03168669
HSPC_721,0.070560917
HSPC_734,0.093817745
HSPC_740,0.01513607
HSPC_746,0.079394511
HSPC_752,0.075464596
LT_HSC_194,0.011364277
HSPC_722,0.050936966
HSPC_729,0.029120751
HSPC_735,0.037510272
HSPC_747,0.090829276
HSPC_759,0.03881924
LT_HSC_195,0.008188229
HSPC_730,0.068330058
HSPC_736,0.046996752
HSPC_742,0.025156426
HSPC_760,0.026778926
HSPC_724,0.021632456
HSPC_731,0.079336305
HSPC_737,0.096546014
HSPC_749,0.031816311
HSPC_761,0.034111184
LT_HSC_197,0.015156545
HSPC_725,0.051033816
HSPC_732,0.03708444
HSPC_738,0.027067796
HSPC_744,0.054739848
HSPC_750,0.066139197
HSPC_762,0.046272649
LT_HSC_198,0.031460352
Prog_733,0.07221726
Prog_739,0.13323037
Prog_745,0.12670102
Prog_728,0.065827499
LT_HSC_200,0.017762585
Prog_729,0.087777396
Prog_735,0.12338496
Prog_747,0.101343284
Prog_753,0.128377427
LT_HSC_201,0.023334268
Prog_748,0.101466756
Prog_754,0.118408448
Prog_724,0.112501464
Prog_743,0.123264903
Prog_761,0.123847048
Prog_725,0.070170474
Prog_732,0.107396549
Prog_738,0.112628156
Prog_744,0.098548569
Prog_750,0.10498915
Prog_756,0.115793624
Prog_762,0.074455208
HSPC_769,0.097844139
HSPC_781,0.050479683
HSPC_787,0.080325684
HSPC_799,0.055097629
HSPC_770,0.086167784
HSPC_776,0.057193506
HSPC_800,0.082580864
LT_HSC_206,0.019599089
HSPC_764,0.052568257
HSPC_771,0.064956221
HSPC_777,0.074455208
HSPC_783,0.03941079
HSPC_789,0.05276693
HSPC_795,0.049270681
LT_HSC_207,0.029133873
HSPC_765,0.061373924
HSPC_772,0.039188889
HSPC_778,0.074226481
HSPC_784,0.044229826
HSPC_790,0.067180082
HSPC_802,0.066139197
LT_HSC_208,0.029978256
HSPC_766,0.086953352
HSPC_773,0.051239187
HSPC_785,0.067254368
HSPC_803,0.055523913
HSPC_767,0.059413577
HSPC_774,0.080703033
HSPC_786,0.035226935
HSPC_798,0.037709717
HSPC_804,0.030204561
LT_HSC_210,0.014155065
HSPC_768,0.068733516
Prog_769,0.108884031
Prog_775,0.122250076
Prog_787,0.111323966
Prog_793,0.085263476
LT_HSC_211,0.043506583
Prog_763,0.080105483
Prog_782,0.016164763
Prog_800,0.122498773
LT_HSC_212,0.018800763
Prog_764,0.106549212
Prog_777,0.122386311
Prog_789,0.121140745
Prog_795,0.109189434
Prog_801,0.072610242
LT_HSC_213,0.023805022
Prog_765,0.127175721
Prog_772,0.120426505
Prog_784,0.046157978
Prog_796,0.093758053
LT_HSC_214,0.020945478
Prog_779,0.128572104
Prog_791,0.123518421
Prog_797,0.078214808
LT_HSC_215,0.030265487
Prog_792,0.131081731
Prog_798,0.13323037
Prog_804,0.089153412
Prog_768,0.099168161
HSPC_835,0.042794709
HSPC_812,0.049158393
HSPC_818,0.029075952
HSPC_824,0.041022843
HSPC_836,0.057095176
HSPC_848,0.017706259
HSPC_813,0.051340398
HSPC_819,0.047869298
HSPC_825,0.063010525
HSPC_849,0.027377753
HSPC_814,0.092894252
HSPC_826,0.051354691
HSPC_838,0.062688361
HSPC_815,0.070550589
HSPC_821,0.031481099
HSPC_827,0.067384546
HSPC_833,0.084044801
HSPC_839,0.103420817
HSPC_809,0.057039449
HSPC_816,0.058701396
HSPC_822,0.036672136
HSPC_828,0.062778899
HSPC_834,0.022677773
HSPC_840,0.073712329
HSPC_846,0.061153695
HSPC_810,0.065531187
Prog_817,0.083069637
Prog_829,0.11166035
Prog_847,0.107903241
Prog_824,0.112049921
Prog_836,0.113089028
Prog_848,0.105493289
Prog_806,0.104651506
Prog_843,0.129738053
Prog_832,0.115913725
Prog_833,0.079968369
Prog_845,0.132726944
Prog_809,0.110379674
Prog_834,0.088675934
Prog_840,0.117495027
Prog_846,0.123698865
Prog_810,0.13323037
